age,sleep_hours,work_hours,screen_time,physical_activity,deadline_pressure,stress_level,burnout_score,burnout_level
28.0,5.6951863392340005,3.944842118466587,5.802384333811888,0.7261592439932509,6.243025910255587,3.2361657167201305,3.108774568353992,Medium
17.0,4.58414054844715,4.460784926196636,5.041533218324545,1.2257371409117823,5.078985961557789,5.989140118892656,3.8511676872673526,Medium
17.0,8.50119546763548,6.27463740003979,4.658011051815535,3.5055399332625887,7.55907607283223,3.6627862908470568,1.6919554606185003,Low
17.0,6.903129597305391,7.3524389493419005,5.106073517401367,3.648884920570768,9.866977466169242,6.934368044598464,2.9676732154302363,Low
26.0,3.9351901584750895,8.050946033889502,4.758901077184872,3.4230097515296203,8.392489612013836,6.286263927444102,4.5654296314177945,Medium
21.0,7.160984728258165,4.536955929160437,4.885726566740069,2.1295388463283595,6.093371985998237,4.032722802169904,1.6965275045509984,Low
23.0,5.7018954915389175,5.638616724095203,2.7268245382209457,4.335843174548374,6.508631629340539,3.6494033368478,3.1861935720051595,Medium
20.0,5.767085743565385,2.8197579981649468,5.528783441058272,4.257273196442408,2.9225058841173683,2.191922061911668,0.0,Low
21.0,5.8021440537635645,4.777149911182234,3.256297229460853,4.328559609830659,6.370479786914269,2.8150918464775145,0.0949472763513568,Low
20.0,5.764009677869827,1.7312563531824008,8.607297532276643,3.96790074685108,4.82872989605636,1.565578910305732,0.8370459656698317,Low
23.0,5.511789322815298,6.096490241512143,3.642720717066208,4.31037025777166,6.636613059740524,5.8332223450808085,4.6936949653583575,Medium
28.0,6.3989865573574365,3.504379846310085,2.0630726392994148,0.3852153131057045,5.063928418650345,6.101565124470053,3.060383613900192,Medium
29.0,7.539813315308298,6.2219938190995885,2.7349796905481862,2.019438708932044,6.91813702690316,4.869139227510165,3.139402932407948,Medium
20.0,5.627794914167971,4.526089184733372,3.381692096590907,2.800806242861586,5.248294172950757,5.723708771217627,3.233958267068489,Medium
28.0,8.970474704370684,1.8470420104067096,10.525588304446329,2.8091471032955986,4.649091552451248,4.544405211198111,1.8898718689555207,Low
22.0,4.794376265835766,4.531379003672535,4.053616675277381,4.752373356303757,7.265229396996808,4.013765719036138,0.9068332562003388,Low
18.0,5.886727633492676,3.236084227995325,5.655534577819699,4.505668795150755,3.0712644302046894,2.6879065253063072,0.0,Low
17.0,7.658797871722713,1.984279284104307,4.529481745752085,1.1350416473547231,2.8851343932073066,2.9807938675753816,0.0,Low
28.0,6.106614350836667,7.514202932951203,6.087165423142022,3.433378453051733,7.5434119704358515,4.30582953158557,2.0985767344755986,Low
29.0,7.272160046656016,3.8062095620619054,7.017645599670761,2.694126159405564,5.674832444883521,4.762179305060704,2.2172931316788844,Low
21.0,5.116234508123151,2.819033834857859,7.11915707157636,4.452886094616926,5.35789144387217,4.05779806466109,0.0,Low
20.0,3.41810838633736,7.548291416068415,3.0462081237803424,1.8686022186316191,7.315329599884359,6.8393048720127725,3.5771032557002704,Medium
26.0,6.597317393527005,6.230606962957374,6.691489294931244,2.694604801258184,6.637745066908042,3.809306328336124,0.0,Low
17.0,6.666594907311995,6.663328351722225,3.718759337195788,0.3260358277220971,6.1201977157654674,4.7206332084723615,1.924570026851837,Low
23.0,5.826569462184185,5.169515817423004,8.637893428089797,1.9001029511675085,9.064035942213494,5.751847719533927,3.8339731980350575,Medium
26.0,5.177003066189748,6.565365312400994,2.1504428790209817,3.089362854117557,5.665177475388767,1.7103796098870905,0.0,Low
20.0,7.256012510973356,4.047582997842665,4.9926022773241225,1.9045901353906465,7.455668866681935,6.309948248003949,2.4609527086887497,Low
24.0,6.02797749226013,7.482383486563245,4.11344220972453,0.0,5.422678125454828,4.984613272658329,2.299385257265676,Low
23.0,6.738387447972978,6.802700195696399,5.099031569204962,4.279924547589932,8.024317308636624,5.349537346578818,3.8820261945208703,Medium
18.0,6.863254372581259,5.658521044548338,5.367604522410361,2.4428927569169083,5.097465427255028,1.1623399351205022,0.0,Low
23.0,5.676376982244629,4.296591777529724,7.449176250828546,5.935094301521222,5.644671103745253,3.359055139052929,2.4292417457385933,Low
22.0,5.134451020365486,8.910938249777766,6.276494693444368,1.056598685745722,8.389604979116829,6.876125379803414,4.758527777833094,Medium
17.0,6.076093839354283,5.280273025231048,6.939634390034521,3.1591388379369243,4.833895905750349,3.2342094576803126,3.45587886934923,Medium
25.0,5.841900416308894,7.856632934982858,8.557735659112883,3.4694843607241275,7.231785656237941,3.302409357815918,0.5856470828424893,Low
23.0,6.18754396589776,2.735993626316162,5.558656030759593,3.9634220045385176,5.00562989071568,5.2053888614937005,2.4187368601551773,Low
24.0,6.3747325343575545,3.902760362413991,4.988212493219078,4.057977970444178,5.44135196343835,5.292307148979687,2.5106762025122924,Low
17.0,5.928206193550094,5.1490200081703685,3.097796936177629,3.4389576834909565,5.350720030636982,4.680313332792433,1.8728995586529715,Low
20.0,6.651240020802052,6.337011441898077,5.478588522764962,2.252572889406734,4.6532957696862525,4.705339594780879,1.3630534644297314,Low
20.0,5.122790764751989,7.476510385304065,7.19963104810733,1.2778164703433037,7.309295796103839,5.867759188270081,3.833585684751729,Medium
24.0,7.8483254304346435,7.403262929270739,2.225647139753941,2.9101417849705724,8.440627933779929,3.5431627605473865,0.9876740104213144,Low
21.0,6.750570201718337,6.962551620097487,8.664003606794571,6.921141789771252,6.07480344346297,4.141516737604388,3.39687300589506,Medium
26.0,8.169623158854373,4.495016970990734,4.856175399792745,5.290529245782606,5.603500182348585,4.249705192985912,1.3072434945300069,Low
28.0,5.065509882272977,5.853979644297224,3.687137602113852,3.438851329676771,5.516271686709912,4.690955602187635,3.991129880440803,Medium
26.0,6.131257801714406,6.8084932588338365,6.468494626124808,1.7042542213914642,7.578582090496855,5.353944131114955,1.847910204445408,Low
24.0,7.43953526065026,9.612439183544492,4.003979935526695,2.539328337288401,8.12401769781684,5.365191895316482,2.7216090937904536,Low
17.0,9.916359652371762,6.16506268096147,2.881015924835976,3.913101134317164,7.615873834643695,4.382699737764797,0.8426838118719375,Low
29.0,7.307527020254659,7.606665904726116,2.505475856845936,5.5814172455781215,6.8917108410094015,3.3530857456393988,1.2493023993250612,Low
19.0,5.259734737045976,5.286762158859431,1.0,1.3541830888675324,6.164073812422271,1.0310852107942383,0.0231258961580432,Low
19.0,5.509838511318676,6.908991740484455,1.8836137442451903,4.040871830961431,8.008199365555864,6.753802929912816,3.885575816050056,Medium
17.0,4.104759180067783,6.102730164044358,3.9591394940953255,3.48190868188954,5.459308090288251,6.578318475638218,3.793152524866648,Medium
23.0,5.340428478391823,5.391903114789966,7.198937663755869,3.146859289116673,6.5505771598660125,1.925606135410229,1.61925159004476,Low
27.0,7.566710066341458,2.369857137038005,5.113423634565578,3.984530873138476,4.118121751632899,2.612643312000072,0.0,Low
26.0,5.209800681671696,6.596545994039346,4.583795815442983,3.016732994368644,7.373633301246532,7.309733648213346,3.5467549496593698,Medium
18.0,9.101472656012824,4.759679498278834,7.224138677173148,7.0,8.14851524441272,4.1278881665822365,2.3425743850527656,Low
17.0,6.020705552934564,7.536771949323802,1.0,1.0971268854599894,6.576249496925685,3.7274058959609215,2.851281895451211,Low
25.0,5.558736496214488,3.8532740866164175,6.53186088838466,3.1283781853428767,5.800075479182452,3.560082650159206,1.864844258907244,Low
20.0,10.0,4.015615558250172,4.594135462358612,3.235386834236402,6.503849037402747,3.4641237011134285,0.0,Low
27.0,4.474326965882724,6.8989072243335,5.183051658253087,3.049940754136388,6.012584950758546,3.212645863596294,1.3942765836416346,Low
27.0,6.981152742617454,5.348448308601066,5.056063649338658,2.173382600363334,7.348291450951993,4.603757213210481,2.141166978410981,Low
21.0,6.705505401732979,6.930105686256663,7.296735302424359,5.595683789690816,7.75032119678096,4.576310083765792,3.497677302190948,Medium
20.0,5.10657575806466,5.154815584082569,5.706712985490895,4.116279383471904,5.30103966019658,1.8760268522518675,0.0,Low
20.0,5.7292946173724175,9.300554570034867,2.4962551768329013,2.725644509447018,7.538226175207324,6.760376609124589,5.231828105237406,Medium
22.0,8.499238491786466,4.861757571776642,4.731930613955358,1.9796711697462743,6.54407453866863,6.151039314015392,4.035409472609022,Medium
26.0,3.864626656301257,5.480187907741791,3.5142233453889977,3.879018634921029,6.787688731627787,5.7089733544303165,3.010564491780355,Medium
18.0,5.447622778532396,5.849903867670045,4.783464856487918,1.2269438242595665,6.273299717904309,6.516289301522659,2.936100996771011,Low
17.0,6.744435940416502,4.7259936045455815,9.391952437367152,1.7596418273828915,6.7922017824902365,2.437794904795055,2.536124111293085,Low
23.0,7.04103540090716,6.203492800376839,6.294924102618541,4.620352653199815,7.660575058196314,4.732441163591423,1.4970693191290991,Low
18.0,6.211119828116828,2.9428454332195297,6.175251983893514,1.829974149275511,5.4581190472352885,1.929432833568211,0.0,Low
23.0,6.619136301317308,4.270259502507978,1.956866493976889,4.7304938690568425,7.314965302403034,5.5559123602833385,4.655532882306912,Medium
27.0,4.603942617425547,1.508597674805852,6.491633822993983,5.3891406324705216,3.713075260320906,3.5952220012615963,3.129487020742152,Medium
18.0,4.79103528919355,2.908351563168601,2.664345022409737,6.196241440479655,4.556655535096174,3.809382865117753,2.2818428087541904,Low
22.0,5.976580282128478,3.947119624815704,3.6841548503817263,0.8433958982258773,5.14661419007645,3.9747240574086926,2.1469339348015968,Low
24.0,8.060504679421944,2.4331346709956634,5.656471046344622,5.21674118599742,4.567118217534807,2.784221614289111,1.2356265069042176,Low
28.0,3.5177648867863,0.4683854026899965,3.410582106065293,2.792728590800144,3.3165364125258447,3.258755114713891,1.3110403283191898,Low
28.0,3.1282741073714035,3.820585379011354,6.605842838933926,5.655650696999648,5.647557678364064,5.42462910330727,3.233082761694916,Medium
26.0,8.045700322496952,3.495355399684437,4.620224464444999,3.388467950356012,4.954890887565362,4.57224863478725,2.730790652797979,Low
27.0,8.893237312602777,4.248563321969643,3.833120375338881,0.0,6.535715572009272,6.069119614201292,0.3980642066734323,Low
23.0,8.678902147651632,5.729528411703274,5.810372589481076,2.837332998902626,7.577983130238515,2.660209543547831,0.0,Low
19.0,7.003538808769222,7.123052913197103,5.286353417724011,1.1729937149157503,6.486454431419851,5.558990001436962,1.3294450743826958,Low
24.0,5.328455450827038,3.947002544737116,2.524614223236375,3.984974885345413,5.552964061270638,5.82126255731749,5.480186476845285,Medium
25.0,7.117704842049639,6.181079734061584,8.271001728882753,2.076399043182362,7.284958510375048,5.08496818514648,3.53679016980718,Medium
23.0,6.785282438125411,2.7047627962721648,3.344912739788222,5.019872786114737,3.564585823543968,3.0862225508178533,0.7510505608483872,Low
20.0,7.216557325300879,4.878241748866485,6.086173969890092,0.6331126407090224,6.644659349029967,6.865627985713582,1.8142152644755047,Low
29.0,7.507222276584511,5.877422801488274,2.4950972849895177,4.409118526169339,5.854530091810187,3.4262913065807865,0.2730355572319533,Low
27.0,8.180735011375099,4.992292091263336,8.16259174680604,2.204135131726098,4.625423729011138,4.627145193831048,0.0,Low
17.0,8.451642517061774,3.909216062773607,2.4123754990147943,2.946922787856668,4.929600116266,4.724848996685207,2.394668249321295,Low
25.0,7.483029383487267,6.484901097758132,4.234280911913543,5.064320282039979,5.063994931137916,2.2145617395956,1.3375503476248551,Low
28.0,5.388914000652537,3.4912109836976244,4.8115772520839535,2.503299250617037,5.153988770535703,4.158749847063905,0.0,Low
27.0,5.590833297880196,6.758706140661596,5.613254574411691,2.6304041844663524,6.415694223342857,5.807526804430794,2.0001192875379807,Low
18.0,8.379450823926685,5.125805344262414,3.0065771709660933,2.47495479140144,6.914537039537014,5.3736037137911286,3.6129055638036247,Medium
29.0,6.46177254764421,5.52370326823049,3.3514555437488296,3.812632768021206,6.772174521998712,5.441659293199448,3.607811332144832,Medium
21.0,5.7880520591403615,3.9350232256556303,3.9244612649893553,4.2854562770448,7.380903810749221,4.612314889678804,2.478031512202457,Low
17.0,3.1337614891002046,1.7805982491452883,7.224773261901815,0.2994880126470152,5.172287588228071,4.59945969410323,2.7175449754635754,Low
19.0,8.95831114209492,3.3754557986546883,5.837917592391536,4.590974426968714,6.474483107477769,4.094827305799509,0.0,Low
20.0,10.0,4.3371536415263465,4.2283881239405625,2.360476182211157,4.771234191421876,3.729989080893225,0.0,Low
23.0,6.176954465570562,1.8081269926357,3.924871022834374,3.23671865635764,3.090972716646228,2.1057043868758383,0.0,Low
21.0,8.436782216221033,4.074251264409616,5.458634721987612,2.5658692188792007,4.081054105044745,4.38690638194004,0.0,Low
29.0,6.981898142763817,8.740694833874487,5.642130507393817,3.712310909565432,7.5417112002875,4.617816610488645,1.0309370712005064,Low
27.0,5.831219103323658,3.248944131998893,4.837900142082924,3.9771978603468607,4.765027858114076,1.87135123573169,0.0,Low
20.0,4.88675871365555,8.04556152499296,4.984282779213187,1.3034745810086603,8.899200253727003,4.855773696908733,1.0063687606454468,Low
27.0,6.945037428620091,7.061868267604552,6.701334994805507,3.658897077350994,7.009684136506529,7.56496842823663,4.0498036235312505,Medium
21.0,5.733807503415559,4.619374505760377,5.290471388350323,3.296141587331775,5.929650563639427,4.684564634011588,0.9310009638314511,Low
27.0,7.468260077567123,4.81887739159619,2.1644241525729804,3.236698301447055,6.348066667039697,6.071569359403548,2.1116542531737217,Low
28.0,7.586938100012144,3.082753140215214,5.156850453500474,3.2745818794421684,3.366390238002624,5.017409266153338,2.689341400234016,Low
29.0,10.0,7.70883887757353,5.924483934908161,2.9970356232839657,7.837742575795624,0.0,0.0,Low
18.0,6.718590212805727,6.883301401677906,6.32995789326896,6.225429978002185,9.034084431466056,4.719327816479018,3.78556802992184,Medium
23.0,7.772977403304822,5.230278039298922,2.232370452653934,1.430085940756281,6.423707457652964,5.954698906055177,0.2283387134214796,Low
17.0,8.143238826411702,3.393070263235032,6.400953163622847,2.9346587707073257,3.544569000481242,0.0,0.0,Low
19.0,7.526679248472194,7.032637082499314,3.3834843299867075,5.797770668937071,6.465880035387485,3.082472525709909,0.0,Low
23.0,5.05355245830062,4.020290487919281,3.8953182472376375,2.361476396579858,5.085734688658366,2.481043902946856,0.0,Low
25.0,4.951631026115901,5.414025599399855,8.19778875365277,2.841080232438845,5.7379978244866505,8.118073160903686,5.8085896612431895,Medium
26.0,6.198117566075496,1.468913155633123,3.134622199296384,3.3750229272158823,3.7328194191360353,4.471997002457266,1.4956176416649658,Low
27.0,8.13849400388775,3.0251035433048745,5.72879699457414,4.161680108630091,4.777605894415944,3.846268695941052,0.936423444714194,Low
25.0,5.235457110642243,5.5000974398878215,6.374777875974647,2.105468569854912,7.022677478976874,6.289058540073178,4.6927389416388445,Medium
21.0,6.776191731085505,6.907221730343112,5.85315404589319,3.263585329873764,6.501282721719636,5.2222567715662,3.1203760279543777,Medium
20.0,7.24505147110794,5.214363392122679,6.573279397393241,1.544310995702726,5.601242440273366,4.079405235690464,2.524530209410451,Low
29.0,6.234001309861464,3.711644935950595,2.530442189248356,5.429913777802565,4.758834228108075,5.444388137642072,1.5601690682615512,Low
24.0,6.798055430637592,2.0474595435791096,5.066667826540858,2.67994262990568,5.314389721012137,2.6074802557509216,0.0899878612525452,Low
27.0,6.502393959354585,5.919092900036183,5.901607639270837,2.3863171490350057,7.98151426630895,5.135683589509953,1.8134476838985272,Low
21.0,5.444041026671074,6.221170625675387,5.157264237160102,3.216115470386745,6.334688256545283,3.763363057403667,1.0347591180321236,Low
22.0,7.544743581510871,6.371888105268901,5.302684798448991,1.8891632052415348,8.885350636816803,3.554211262443397,3.671888907228216,Medium
17.0,4.093278301602447,5.906625278396422,6.134632763167579,6.11637855607162,6.01852635365624,3.494380929587536,1.4762060193957556,Low
20.0,7.29993345671337,3.8144124759905536,6.749878799803329,5.860168061478829,5.608511770834745,3.057471578091717,0.3923099121545757,Low
22.0,8.50669224896501,7.56189587586638,6.445557438947086,4.416938632086981,7.834927662124544,3.0154286694620573,0.2050181635747586,Low
24.0,5.756830908717948,7.058119495898369,5.195043571053281,4.928331955161829,7.181513312776653,4.430036757037833,0.9820203532014586,Low
29.0,7.911731651036998,5.831967641705066,4.217304551361497,2.4019906577239056,7.565749373279322,5.9808650288757885,2.359071218298822,Low
29.0,4.141259592746535,3.8033819161939055,4.351398935566589,0.0,6.277910575313728,5.922290634308564,2.058570083095975,Low
26.0,8.826388747165652,4.483135822418888,2.7945241158809027,5.496095651939802,5.440024256852547,4.755716494246215,1.9136310454205288,Low
20.0,6.521165689687043,0.7166299935361939,1.0,3.027992931556486,4.220037628936896,4.839146729927057,1.1709919393525323,Low
22.0,5.389759309981777,3.2730807248860607,2.7805996173437912,4.589247872035143,4.449680674992218,4.098530505919276,2.734045956858118,Low
22.0,6.554703370610743,6.206007782670908,4.942807071347333,3.2143376557490617,6.353951634692377,2.5566441834145395,0.0,Low
28.0,5.531324746177524,4.098132499914041,5.17782720777615,1.6699917123105177,7.404668838964282,5.130627580223678,1.9975332751546704,Low
29.0,7.380568484644115,8.714446596932408,2.793538452963663,3.454290076607945,8.819043451599164,6.244133833162122,4.174999714537329,Medium
19.0,6.076237720403155,3.31914613382732,5.120142035716658,0.2844985551533971,5.746572075251525,6.315487900532421,3.995261572726222,Medium
29.0,6.374961752455758,6.69041772630904,4.758672252824146,2.176206695268114,7.770720958848593,7.047294832288067,5.2069086514432605,Medium
20.0,6.843810963189517,7.308113273946788,5.381046442978307,5.003696221020572,8.574897972039043,7.488687272038509,4.096186534761458,Medium
17.0,5.637679987975385,1.4239602933728,10.24304225947922,0.5714760427304348,1.30754985179271,1.6377153598975225,1.5582740177352092,Low
19.0,6.1888910516687945,3.906830504331146,4.055382989290814,3.633601889094793,5.118570538598893,5.492455092558422,5.509137002929295,Medium
25.0,6.946393738750961,4.247058596614228,3.1190735391265374,4.728526206960059,4.677320125353192,5.064779649177926,4.701406941581099,Medium
27.0,6.88040273464421,9.558757823131096,6.578196839897776,1.4423684861583004,9.270225893184431,5.38466604785168,2.1767008536253334,Low
25.0,6.7986229002506215,5.302862973650712,2.3506326966153552,3.21044663252315,6.734513254465652,3.998070745528735,2.561834278370333,Low
28.0,6.890727774669585,5.115614427828952,3.6955497920214944,2.0183897926868326,4.943800402658356,4.140770977947357,0.0,Low
22.0,8.15208744563003,8.325427743656505,8.20680148480738,1.2891113619348404,10.0,7.430951942531271,4.389059397408906,Medium
29.0,5.25870265742937,5.345019381653099,3.973831515276408,1.824611322616988,4.70106738137766,4.145630018283553,3.169187303682272,Medium
24.0,6.406831659119471,5.670287377060519,4.469513536357648,3.459847361475103,7.573884264194882,3.3795715024707675,0.0,Low
27.0,6.329964861203281,5.532652928657307,6.578398269172933,5.259443911792364,7.135872238513173,4.870810549629316,1.746682520675023,Low
26.0,8.56330877572081,7.680553724759751,5.943926839231418,4.239439372051077,8.629499217117917,5.830069557267553,3.579070399069868,Medium
23.0,4.126969027987215,7.137587154717654,1.0,3.61442803637464,8.4814054508054,6.6157988877359735,2.962301490573508,Low
20.0,6.686083443742799,4.5118913391216,6.280540282524517,4.332421343461261,5.390725279323584,5.728848601136155,2.3097331614865606,Low
28.0,4.514391543235496,5.017097040593275,4.290068098765751,3.4563588364359443,4.678287891274718,5.64167980869217,3.3391745388319065,Medium
18.0,8.34892905469968,2.8599501873843978,7.657567087924315,2.3047594018021176,5.3827130980526885,6.485682949723986,1.1067720898449889,Low
29.0,8.191675152060464,8.904241397359819,1.2488577061021644,1.9348498481064145,7.551489668848011,2.816120926497188,1.3884374612418655,Low
24.0,6.547065806380244,6.204209006144361,6.51547289063918,3.222203841113653,4.849133989228154,5.139548341581933,3.906269544506112,Medium
22.0,6.437510811961414,5.694759289017362,6.508645723229382,3.723597986903684,8.250991673943698,5.859021253295419,2.7709838632937167,Low
23.0,8.496429201853434,6.953691205088538,4.461119127094983,4.269099433120129,8.153732319151654,6.763983331865324,4.03511873345129,Medium
26.0,4.663563021626191,4.832295681988594,3.241034160082651,2.7963803812745707,6.206147838404441,1.8515752449117235,0.0,Low
22.0,5.320596072617281,5.829285529642706,5.29624453832563,3.795351656377584,8.554953174046185,6.977090978325784,5.6327795677043095,Medium
26.0,7.407808882751925,7.003777293356352,2.344652017238797,3.5970416189603944,9.002842076276696,7.539201564155181,3.5407284757375863,Medium
23.0,6.2202390316033815,2.292578459848676,5.7664325376235634,3.5132855405233707,5.273595975976152,3.439107008954557,2.095998846457688,Low
25.0,6.604101695955982,4.833839432250501,3.8803551662178446,2.4455070401268264,6.024957854158048,3.446131773714494,1.9393627330834349,Low
20.0,8.343286173101529,5.869495943707185,2.453763550855624,4.725210480338141,6.702884768237659,5.678614540675271,1.1309599208577148,Low
25.0,6.491807483528247,4.863110163509011,6.475312873665603,3.555333445243748,5.2377668092035705,1.862246019958252,0.0,Low
24.0,6.53747383590467,2.049468814317545,2.6211943216998685,4.1301189335264095,4.641173916895916,2.775674230221267,1.7185549574828656,Low
28.0,7.162098605854762,0.0170397535192181,8.195321034134919,4.417406094306063,3.675585800056387,1.036304480831133,0.0,Low
17.0,8.524870688317842,8.767932691583972,5.7809610476707896,5.240853107737555,7.746883289635895,3.513351262821468,2.332357936425966,Low
19.0,5.292818425808233,5.736978685269721,5.342528911910451,2.4409691219720675,5.943054237434257,4.586857460122982,0.5017591161587034,Low
20.0,6.069166824515372,4.476282181485136,1.0,3.7452123732579694,5.250997295241206,5.647243474137769,2.372305056238179,Low
20.0,7.118862240794791,6.308577249573943,4.577477432790079,5.277171063069408,6.589865408757203,3.748090045459063,0.0,Low
20.0,5.458471833498215,3.659118887378504,3.164664439412747,1.8919561741967807,4.263796711211869,4.84868816957398,1.903294372641252,Low
24.0,7.528817256446528,4.279667975342615,4.056380878577244,2.327675352948992,5.866539584573886,3.5425931815588823,1.601456641973808,Low
23.0,7.10769962160461,4.009248314887495,2.8269592560578567,0.1780477056433564,5.637515116109291,7.4053466307768545,4.02536571247742,Medium
20.0,6.03164964205255,5.4781488935118805,5.300867889632019,2.957074316320662,7.364631470741703,4.8364091225625625,1.9522119051948816,Low
29.0,5.974522453855173,6.167923148006308,7.113052343397366,2.770059604310391,5.727697883928677,5.86442446188558,4.770095571366913,Medium
21.0,7.968430776363407,1.0873951587780666,5.875686904570246,4.019118958405901,5.192814430327425,2.766316380961216,0.0,Low
27.0,8.908812868991124,6.610737832454085,8.200599450783729,0.0,7.273762555794603,5.342586949713255,3.629957035730684,Medium
21.0,5.616125137774644,3.572935568012777,9.685945360219335,4.818375652089052,6.022276194489025,4.429874257967117,3.150244880526862,Medium
21.0,5.709345466557531,7.42657169907385,8.290031738501797,2.794233648437728,7.933418616893311,7.711718423185546,4.295392694642729,Medium
20.0,6.766921536099713,4.587617359986558,1.258935812155634,3.438594775026996,5.155871512078965,5.1324144379939005,0.0,Low
21.0,8.840246829850933,4.543896342849646,7.71697442508783,4.298183489352052,6.492985731304297,4.997155628744642,1.658989958520915,Low
25.0,5.930734563947214,3.5205293657712327,2.617863839323816,1.779410558516323,4.820207039031024,3.027802195722181,0.0,Low
17.0,4.658311508978365,6.595251421975771,7.091419449671752,0.9861749364626532,5.476321753581358,4.108390379874415,2.262538545644536,Low
21.0,8.332018259426977,3.8846507607948464,3.138115357586658,3.1507270984671742,4.5535185455662575,3.559229168701207,0.9386022408091128,Low
26.0,5.399273463571292,4.008930835326384,5.503891092122062,3.084077271795737,4.959376631115015,5.77210992121501,3.899808910159608,Medium
23.0,5.864638540519203,5.458574551685565,8.504469070959892,2.441804760586558,7.87898832091328,3.90053648511999,2.5339556622407926,Low
28.0,7.238929505407138,4.581845079358868,4.165874366676255,4.174452196878679,5.534792284369977,2.0691640312492643,0.0,Low
22.0,7.367101823943053,4.893353241119545,6.603565199487674,2.542581208337928,5.807001135516808,3.1846722700446137,1.3182022569237706,Low
18.0,5.228272656269679,2.660765286711664,3.812028874898872,0.3189135151370537,4.340971967327096,2.718149342195768,0.0,Low
18.0,6.05399968989058,7.181972739575494,4.036038065285114,4.354313391655295,7.325304012513597,3.409149751897614,0.1493523816075531,Low
17.0,7.530805324977276,5.92715839952203,6.809886455168474,4.375384264264655,5.868528424203792,7.844772110333095,4.989413528289636,Medium
21.0,10.0,6.646224270243486,6.772035254334832,4.61341251885438,6.490494003127907,1.5310565412567487,0.0,Low
28.0,4.229218386786103,6.208874363400224,6.873150389885662,1.8400267966329007,9.036250823725414,6.896011497140462,4.062236515538489,Medium
27.0,8.131338259182826,6.693918570408509,6.848251378447088,3.074062852462072,7.413793230876031,5.256024970786826,4.192199323155657,Medium
26.0,6.872504770525025,6.598680209957585,7.342341418031762,3.8524276317997233,7.138835824649791,5.387687564136033,3.249298534276895,Medium
19.0,7.267587927760132,7.261257399465515,6.029715535570429,3.1717184658631346,7.062805654791466,3.29988413030119,0.0,Low
17.0,8.082697244005628,4.724027675165464,6.735316623206227,2.2541420305358573,6.821418161765228,3.618438046017756,1.3992800773996388,Low
19.0,4.691494093936793,3.493959743996477,2.7992120944795253,1.968354201583016,5.91252252423057,2.9133614838505952,1.3248279557526057,Low
25.0,8.457648246899018,6.1531435621908415,4.521372988312075,2.3509566313280823,5.7868213573550085,5.727914884380094,1.830658466967676,Low
28.0,8.506612488569559,5.251596158194943,6.417546303395401,3.145645281092121,7.866494120154623,3.776442235488245,0.0097623030000431,Low
29.0,4.663868673392267,5.393276971005716,3.238586810269936,0.7834814387597024,6.046549890963021,2.2860503862873207,0.0,Low
18.0,7.670210044248596,8.241633199094457,5.198538734925388,1.5784159980650347,8.10161585003661,4.659872246859986,0.819310840488439,Low
18.0,7.136993203832373,8.829013593994457,6.017750941205261,3.804355729939165,9.035280499447667,4.97528837279393,0.8203335272428522,Low
18.0,6.087598045492175,4.768336737268411,3.5369580939867573,3.856571181168917,6.135254665528716,2.720844148355812,1.1978108731065933,Low
20.0,3.4362775392092617,3.852996109911268,3.744450653332354,1.8925310717702428,7.136317537515721,5.128277865805726,2.843206409316449,Low
28.0,5.954355306096696,5.909733684880251,3.5998871597466007,0.5975906311045049,6.821180885283887,4.291178479079344,0.2691619376777305,Low
19.0,6.854358712984802,7.73346844887746,5.062647921396186,0.871860779928852,7.878387112850552,6.250193155804852,3.81954759800348,Medium
23.0,5.178106835261012,6.207835672564095,7.217812852540876,2.623859883211778,7.359714902277251,5.052779573381295,1.3162161205682574,Low
24.0,4.423643659025704,8.230056644343177,1.460606790103832,2.9232456876798136,8.438101916823264,6.119570254613139,4.415646834944684,Medium
28.0,6.044142516342676,5.898194423953144,4.419288795689408,2.8163128106143502,6.894418941258282,5.735566179127583,2.6366633153614645,Low
26.0,8.092771535993181,7.094293075814255,8.663974171745714,5.011230451479764,9.54660674481109,4.975588418229709,5.298161026246482,Medium
29.0,7.416106397612907,5.592620317148844,1.3142102298668452,3.1358795147702985,6.363826268508029,4.573673447616559,1.324733182031273,Low
29.0,5.559348164178337,3.42301212482534,3.689732876033714,1.0945133404708862,7.433054333610639,6.594314732335992,3.8475014471083777,Medium
27.0,8.617959507750633,3.2722540724335776,3.878640281866804,4.922304837362772,3.893919588157108,2.403378203136719,0.0,Low
17.0,6.193010980548349,8.448757408379823,4.468393528948273,2.356888346289704,7.942454411668548,4.830468900441154,2.407185825055429,Low
20.0,7.422945949687717,7.288940812684736,4.990243152319476,2.349058533587419,7.235543287666537,5.234010117219841,1.3639959478642707,Low
26.0,5.531233410315339,3.261634204997172,4.567483365220543,2.877344472504138,6.094258888941677,4.998603719727116,3.465160488982421,Medium
22.0,5.437241246461905,5.044953744127477,2.254949948749988,1.7484368806405348,5.668030319794405,3.952584618005834,2.8252628885946622,Low
27.0,7.877534206142702,3.777613133143312,5.022693712611497,3.37870585498131,5.646556412598775,4.488331007702008,1.017291718411585,Low
20.0,7.33668433955557,0.0,3.9794501197078382,1.4155816305841595,2.2973510669150485,2.868571630023414,0.0,Low
